FIT101,LIT101, MV101,P101,P102, AIT201,AIT202,AIT203,FIT201,Attack
2.561893,739.4827,2,2,1,263.4261,8.371122,329.6334,2.451671,0
2.561893,739.4042,2,2,1,263.4261,8.370802,329.6334,2.451671,0
2.55805,739.2079,2,2,1,263.4261,8.368879,329.6334,2.449236,0
2.555488,738.8547,2,2,1,263.4261,8.368879,329.6334,2.449236,0
2.550364,738.6191,2,2,1,263.4261,8.368879,329.6334,2.449236,0
2.550043,739.0902,2,2,1,263.4261,8.368879,329.6334,2.449236,0
2.550043,739.4435,2,2,1,263.4261,8.368879,329.6334,2.449236,0
2.553886,739.2472,2,2,1,263.4261,8.368879,329.6334,2.449236,0
2.554527,739.2079,2,2,1,263.4261,8.368879,329.6334,2.448723,0
2.554527,739.6397,2,2,1,263.4261,8.368879,329.6334,2.445904,0
2.554527,739.7182,2,2,1,263.4261,8.368879,329.6334,2.445904,0
2.544919,739.7182,2,2,1,263.4261,8.368879,329.6334,2.445904,0
2.537552,739.7968,2,2,1,263.4261,8.3692,329.6334,2.445904,0
2.532748,740.1108,2,2,1,263.4261,8.372404,329.6334,2.445648,0
2.528905,740.5033,2,2,1,263.4261,8.372404,329.6334,2.445391,0
2.524741,740.4641,2,2,1,263.3299,8.372404,329.6334,2.445391,0
2.524741,740.5818,2,2,1,263.2018,8.372404,329.6334,2.445391,0
2.536271,740.8566,2,2,1,263.2018,8.372404,329.6334,2.448723,0
2.543958,740.7781,2,2,1,263.2018,8.372404,329.6334,2.449108,0
2.551965,740.6603,2,2,1,263.2018,8.372404,329.6334,2.449108,0
2.551965,741.092,2,2,1,263.2018,8.372404,329.6334,2.451927,0
2.551965,741.092,2,2,1,263.2658,8.372404,329.6334,2.451927,0
2.556129,741.1706,2,2,1,263.362,8.372404,329.6334,2.451927,0
2.552285,741.3668,2,2,1,263.362,8.372404,329.6334,2.452568,0
2.54652,741.2491,2,2,1,263.362,8.372404,329.6334,2.452568,0
2.540755,741.4061,2,2,1,263.362,8.372404,329.6334,2.450774,0
2.540755,741.4454,2,2,1,263.362,8.372404,329.6334,2.449492,0
2.538513,741.9556,2,2,1,263.362,8.372404,329.6334,2.449492,0
2.538513,741.9556,2,2,1,263.362,8.372404,329.6334,2.449492,0
2.538513,741.9164,2,2,1,263.362,8.372404,329.6334,2.449236,0
2.544278,742.0341,2,2,1,263.362,8.372404,329.6334,2.449236,0
2.547161,741.9949,2,2,1,263.362,8.372404,329.6334,2.449108,0
2.551324,741.9556,2,2,1,263.362,8.372404,329.6334,2.449108,0
2.554847,742.0341,2,2,1,263.362,8.372404,329.6334,2.45103,0
2.556129,741.7201,2,2,1,263.362,8.372404,329.6334,2.451799,0
2.551965,741.9164,2,2,1,263.362,8.372404,329.6334,2.453209,0
2.551965,741.9556,2,2,1,263.362,8.372404,329.6334,2.453209,0
2.550364,741.092,2,2,1,263.362,8.372404,329.6334,2.453209,0
2.550364,741.1706,2,2,1,263.362,8.372404,329.6334,2.450389,0
2.550364,740.6995,2,2,1,263.362,8.372404,329.6334,2.450005,0
2.550364,740.4248,2,2,1,263.362,8.372404,329.454,2.450005,0
2.550364,740.3855,2,2,1,263.362,8.372404,329.454,2.448851,0
2.556769,740.3855,2,2,1,263.362,8.372404,329.4283,2.448851,0
2.556769,740.5818,2,2,1,263.362,8.372404,329.4283,2.448851,0
2.556769,740.621,2,2,1,263.362,8.372404,329.4283,2.448851,0
2.554527,740.2285,2,2,1,263.362,8.372404,329.4283,2.450774,0
2.551645,740.1893,2,2,1,263.362,8.372404,329.4283,2.451927,0
2.551645,740.307,2,2,1,263.362,8.372404,329.4283,2.451927,0
2.548121,740.4641,2,2,1,263.362,8.372404,329.4283,2.451927,0
2.54652,740.5033,2,2,1,263.362,8.372404,329.4283,2.451927,0
2.543317,741.0135,2,2,1,263.362,8.372404,329.4283,2.451927,0
2.543317,741.0528,2,2,1,263.362,8.372404,329.4283,2.451927,0
2.543317,740.8566,2,2,1,263.362,8.372404,329.4283,2.451927,0
2.545559,741.1706,2,2,1,263.362,8.369841,329.454,2.451927,0
2.545559,741.4846,2,2,1,263.362,8.369841,329.5052,2.451927,0
2.547481,741.4454,2,2,1,263.362,8.369841,329.5052,2.450005,0
2.547481,741.4454,2,2,1,263.362,8.369841,329.5052,2.449108,0
2.547481,741.6024,2,2,1,263.362,8.369841,329.5052,2.449108,0
2.547481,741.4061,2,2,1,263.362,8.369841,329.5052,2.449108,0
2.547481,741.3668,2,2,1,263.362,8.369841,329.5052,2.449108,0
2.547481,741.2491,2,2,1,263.362,8.369841,329.5052,2.449108,0
2.547481,740.9743,2,2,1,263.362,8.369841,329.5052,2.449108,0
2.547481,740.8958,2,2,1,263.362,8.369841,329.5052,2.449108,0
2.552285,741.1706,2,2,1,263.362,8.369841,329.5052,2.449108,0
2.552285,741.4846,2,2,1,263.362,8.369841,329.5052,2.451415,0
2.552285,741.0528,2,2,1,263.362,8.369841,329.5052,2.452055,0
2.552285,741.4846,2,2,1,263.362,8.369841,329.5052,2.452952,0
2.552285,741.2491,2,2,1,263.362,8.369841,329.5052,2.452952,0
2.552285,741.2491,2,2,1,263.362,8.369841,329.5052,2.452952,0
2.552285,741.2491,2,2,1,263.362,8.369841,329.5052,2.452952,0
2.547161,741.0135,2,2,1,263.362,8.369841,329.5052,2.452952,0
2.547161,740.7781,2,2,1,263.362,8.371122,329.5052,2.45308,0
2.547161,741.0135,2,2,1,263.362,8.371122,329.5052,2.455131,0
2.543958,740.8173,2,2,1,263.362,8.371122,329.5052,2.455131,0
2.543958,740.8566,2,2,1,263.362,8.371122,329.5052,2.454618,0
2.543958,740.4641,2,2,1,263.362,8.371122,329.5052,2.454362,0
2.543958,740.8173,2,2,1,263.362,8.372084,329.5052,2.454362,0
2.550684,741.1706,2,2,1,263.362,8.372084,329.5052,2.45244,0
2.552926,741.2098,2,2,1,263.362,8.372084,329.5052,2.45244,0
2.556129,741.4846,2,2,1,263.362,8.372084,329.5052,2.45244,0
2.556129,741.9949,2,2,1,263.362,8.372084,329.5052,2.45244,0
2.556129,741.9164,2,2,1,263.362,8.372084,329.5052,2.453593,0
2.556129,742.0341,2,2,1,263.362,8.372084,329.5052,2.454875,0
2.551324,741.7986,2,2,1,263.362,8.372084,329.5052,2.455259,0
2.548762,741.5631,2,2,1,263.362,8.36952,329.5052,2.455259,0
2.548442,741.7986,2,2,1,263.362,8.367918,329.5052,2.455259,0
2.548442,741.7201,2,2,1,263.362,8.367918,329.5052,2.455259,0
2.548442,741.4454,2,2,1,263.362,8.367918,329.5052,2.455259,0
2.544919,741.7986,2,2,1,263.362,8.367918,329.5052,2.455259,0
2.544919,742.2304,2,2,1,263.362,8.368879,329.5052,2.455259,0
2.544919,741.9556,2,2,1,263.362,8.368879,329.5052,2.455259,0
2.544919,742.3874,2,2,1,263.362,8.368879,329.5052,2.451927,0
2.551324,742.5052,2,2,1,263.362,8.368879,329.5052,2.451927,0
2.551324,742.4266,2,2,1,263.362,8.368879,329.5052,2.451927,0
2.551324,742.0341,2,2,1,263.362,8.368238,329.5052,2.453978,0
2.543317,742.3089,2,2,1,263.362,8.367918,329.5052,2.453978,0
2.543317,742.1519,2,2,1,263.362,8.365676,329.5052,2.451799,0
2.543317,742.3874,2,2,1,263.362,8.365676,329.7103,2.451799,0
2.549082,742.3089,2,2,1,263.362,8.365676,329.7103,2.451799,0
2.549082,742.3089,2,2,1,263.362,8.365676,329.7103,2.451799,0
2.549082,742.3089,2,2,1,263.362,8.365676,329.7103,2.451799,0
2.549082,742.3874,2,2,1,263.362,8.365676,329.3771,2.451799,0
2.549723,742.5837,2,2,1,263.362,8.365676,329.3771,2.451799,0
2.551324,742.1912,2,2,1,263.362,8.365676,329.3771,2.451799,0
2.551965,741.8379,2,2,1,263.362,8.365676,329.3771,2.453849,0
2.551965,742.1519,2,2,1,263.362,8.366636,329.5052,2.453849,0
2.551965,741.9556,2,2,1,263.362,8.369841,329.5052,2.453849,0
2.543317,741.6024,2,2,1,263.362,8.369841,329.5052,2.453849,0
2.539474,741.7593,2,2,1,263.362,8.369841,329.5052,2.453849,0
2.539474,741.6024,2,2,1,263.362,8.366317,329.5052,2.453849,0
2.540435,741.5631,2,2,1,263.362,8.365996,329.5052,2.455131,0
2.549723,741.2491,2,2,1,263.362,8.365996,329.5052,2.455131,0
2.552285,741.0135,2,2,1,263.362,8.365996,329.5052,2.453593,0
2.552285,740.9743,2,2,1,263.362,8.370481,329.5052,2.453593,0
2.552285,741.1706,2,2,1,263.362,8.370481,329.5052,2.453593,0
2.552285,741.092,2,2,1,263.362,8.370481,329.5052,2.451415,0
2.552285,741.1706,2,2,1,263.362,8.370481,329.5052,2.451415,0
2.552285,741.4061,2,2,1,263.362,8.368879,329.5052,2.451415,0
2.548762,741.4846,2,2,1,263.362,8.368879,329.5052,2.451415,0
2.54588,741.2883,2,2,1,263.362,8.368879,329.5052,2.451415,0
2.54588,741.092,2,2,1,263.362,8.368879,329.5052,2.453721,0
2.54588,740.8173,2,2,1,263.362,8.368879,329.5052,2.455131,0
2.550043,740.8566,2,2,1,263.362,8.368879,329.5052,2.455131,0
2.552926,741.1706,2,2,1,263.362,8.368879,329.5052,2.455131,0
2.555488,741.4454,2,2,1,263.362,8.368879,329.5052,2.455131,0
2.555488,741.7986,2,2,1,263.362,8.368879,329.5052,2.455131,0
2.555488,741.6024,2,2,1,263.362,8.368879,329.5052,2.455131,0
2.555488,741.4846,2,2,1,263.362,8.368879,329.5052,2.455131,0
2.555488,741.6416,2,2,1,263.362,8.368879,329.5052,2.451799,0
2.548121,741.7593,2,2,1,263.362,8.368879,329.5052,2.450774,0
2.544919,741.9949,2,2,1,263.362,8.368879,329.5052,2.449364,0
2.544919,741.9949,2,2,1,263.362,8.368879,329.5052,2.449364,0
2.543638,742.3481,2,2,1,263.362,8.368879,329.5052,2.452312,0
2.543638,742.5444,2,2,1,263.362,8.368879,329.5052,2.453337,0
2.543638,742.2304,2,2,1,263.362,8.368879,329.5052,2.453721,0
2.550684,742.5837,2,2,1,263.362,8.368879,329.5052,2.453721,0
2.552285,742.6229,2,2,1,263.362,8.368879,329.5052,2.453721,0
2.556129,742.78,2,2,1,263.362,8.368879,329.5052,2.455259,0
2.55805,743.0154,2,2,1,263.362,8.368879,329.5052,2.45308,0
2.558691,742.9762,2,2,1,263.362,8.368879,329.5052,2.451671,0
2.558691,743.1332,2,2,1,263.362,8.368879,329.1976,2.451671,0
2.558691,743.3687,2,2,1,263.362,8.368879,329.1976,2.451671,0
2.556449,743.2902,2,2,1,263.362,8.368879,329.1976,2.451671,0
2.549082,743.2902,2,2,1,263.362,8.368879,329.1976,2.451671,0
2.549082,743.565,2,2,1,263.362,8.368879,329.454,2.451671,0
2.552285,743.565,2,2,1,263.362,8.368879,329.454,2.454234,0
2.552926,743.6042,2,2,1,263.362,8.368879,329.454,2.454234,0
2.552926,743.9968,2,2,1,263.362,8.368879,329.454,2.454234,0
2.547161,744.0753,2,2,1,263.362,8.368879,329.454,2.453978,0
2.547161,743.6042,2,2,1,263.362,8.368879,329.454,2.45308,0
2.547161,743.879,2,2,1,263.362,8.368879,329.454,2.45308,0
2.547161,743.3687,2,2,1,263.362,8.368879,329.454,2.45308,0
2.547161,743.2117,2,2,1,263.362,8.368879,329.454,2.45308,0
2.540755,743.1332,2,2,1,263.362,8.368879,329.454,2.45308,0
2.540755,743.4865,2,2,1,263.362,8.368879,329.454,2.45308,0
2.540755,743.3687,2,2,1,263.362,8.368879,329.454,2.454618,0
2.540755,742.937,2,2,1,263.362,8.368879,329.454,2.455259,0
2.541075,742.7407,2,2,1,263.362,8.368879,329.454,2.455259,0
2.545559,742.6229,2,2,1,263.362,8.368879,329.454,2.455259,0
2.545559,742.5837,2,2,1,263.362,8.367598,329.454,2.455259,0
2.545559,742.5444,2,2,1,263.362,8.367598,329.454,2.455259,0
2.551965,742.9762,2,2,1,263.362,8.367598,329.454,2.453209,0
2.551965,742.5052,2,2,1,263.362,8.367598,329.454,2.453209,0
2.551965,742.3481,2,2,1,263.362,8.367598,329.454,2.451799,0
2.551965,742.7407,2,2,1,263.362,8.367598,329.454,2.45103,0
2.552285,742.8192,2,2,1,263.362,8.367598,329.454,2.449877,0
2.552285,742.5052,2,2,1,263.362,8.367598,329.454,2.449877,0
2.54588,742.5444,2,2,1,263.362,8.367598,329.454,2.449877,0
2.538513,742.1127,2,2,1,263.362,8.36952,329.454,2.450005,0
2.538513,741.9949,2,2,1,263.362,8.36952,329.454,2.450005,0
2.538513,741.9949,2,2,1,263.362,8.36952,329.454,2.450005,0
2.54684,742.1127,2,2,1,263.362,8.372404,329.454,2.450005,0
2.54684,742.1519,2,2,1,263.362,8.372404,329.454,2.450005,0
2.539474,741.8379,2,2,1,263.362,8.372404,329.3771,2.450005,0
2.539474,742.0341,2,2,1,263.362,8.372404,329.3258,2.450005,0
2.549082,742.1912,2,2,1,263.362,8.372404,329.3258,2.450005,0
2.549082,742.5052,2,2,1,263.362,8.370802,329.3258,2.450005,0
2.549082,742.4266,2,2,1,263.362,8.370481,329.3258,2.451671,0
2.549082,742.8192,2,2,1,263.362,8.3692,329.3258,2.453978,0
2.548121,742.5444,2,2,1,263.362,8.367598,329.3258,2.453978,0
2.548121,742.78,2,2,1,263.362,8.367598,329.3258,2.453978,0
2.548121,743.3295,2,2,1,263.362,8.367598,329.3258,2.455515,0
2.551965,743.565,2,2,1,263.362,8.367598,329.3258,2.456541,0
2.551965,743.2117,2,2,1,263.362,8.367598,329.3258,2.456541,0
2.551965,743.2902,2,2,1,263.362,8.367598,329.3258,2.456541,0
2.548442,743.6042,2,2,1,263.362,8.367598,329.3258,2.453337,0
2.547481,743.5258,2,2,1,263.362,8.367598,329.3258,2.453209,0
2.547481,743.1332,2,2,1,263.362,8.367598,329.3258,2.453209,0
2.547481,743.0939,2,2,1,263.362,8.367598,329.3258,2.453209,0
2.547481,743.2902,2,2,1,263.362,8.367598,329.3258,2.453209,0
2.547481,742.8192,2,2,1,263.362,8.367598,329.3258,2.453209,0
2.550684,742.3874,2,2,1,263.362,8.368879,329.3258,2.453209,0
2.552926,742.5444,2,2,1,263.362,8.369841,329.3258,2.453209,0
2.552926,742.1912,2,2,1,263.362,8.369841,329.3258,2.453209,0
2.552926,741.7593,2,2,1,263.362,8.370481,329.3258,2.453209,0
2.552926,741.9164,2,2,1,263.362,8.370481,329.3258,2.453209,0
2.549723,741.9949,2,2,1,263.362,8.370481,329.3258,2.453209,0
2.547161,741.7986,2,2,1,263.362,8.370481,329.3258,2.453209,0
2.545559,742.1519,2,2,1,263.362,8.370481,329.3258,2.450517,0
2.545559,742.3089,2,2,1,263.362,8.370481,329.3258,2.450517,0
2.545559,742.2304,2,2,1,263.362,8.370481,329.3258,2.449108,0
2.545559,742.2304,2,2,1,263.362,8.370481,329.3258,2.449108,0
2.548121,742.1519,2,2,1,263.362,8.370481,329.3258,2.449108,0
2.549723,741.7986,2,2,1,263.362,8.370481,329.3258,2.449108,0
2.550364,741.7201,2,2,1,263.362,8.368238,329.3258,2.449108,0
2.553886,741.8379,2,2,1,263.362,8.368238,329.3258,2.449108,0
2.553886,741.9556,2,2,1,263.362,8.368238,329.3258,2.449108,0
2.553886,741.9164,2,2,1,263.362,8.368238,329.3258,2.449108,0
2.547481,741.8379,2,2,1,263.362,8.368238,329.3258,2.449108,0
2.547481,741.7201,2,2,1,263.362,8.368238,329.3258,2.451927,0
2.547481,741.2883,2,2,1,263.362,8.368238,329.3258,2.452055,0
2.547481,741.7201,2,2,1,263.362,8.368238,329.3258,2.452055,0
2.547481,741.2883,2,2,1,263.362,8.368238,329.3258,2.452055,0
2.547481,741.4454,2,2,1,263.362,8.366317,329.3258,2.452055,0
2.547481,741.8379,2,2,1,263.362,8.366317,329.3258,2.452055,0
2.547481,741.5631,2,2,1,263.362,8.366317,329.3258,2.449364,0
2.549723,741.9164,2,2,1,263.362,8.366317,329.3258,2.448851,0
2.550043,742.2304,2,2,1,263.362,8.366317,329.3258,2.448851,0
2.550043,742.3481,2,2,1,263.362,8.366317,329.3258,2.448851,0
2.550043,742.5052,2,2,1,263.362,8.366317,329.3258,2.448851,0
2.54684,742.8977,2,2,1,263.362,8.366317,329.3258,2.448851,0
2.54684,743.0154,2,2,1,263.362,8.366317,329.3258,2.448851,0
2.54684,742.8977,2,2,1,263.362,8.366317,329.3258,2.448851,0
2.550364,742.8192,2,2,1,263.362,8.366317,329.3258,2.448851,0
2.550364,743.2902,2,2,1,263.362,8.366317,329.3258,2.448851,0
2.550364,743.3295,2,2,1,263.362,8.366317,329.3258,2.448851,0
2.550364,743.4865,2,2,1,263.362,8.366317,329.3258,2.450133,0
2.556129,744.1538,2,2,1,263.362,8.366317,329.3258,2.450133,0
2.556129,743.7612,2,2,1,263.362,8.366317,329.3258,2.450133,0
2.556129,743.9968,2,2,1,263.362,8.366317,329.3258,2.450133,0
2.556129,744.1538,2,2,1,263.362,8.368879,329.3258,2.450133,0
2.551324,744.5463,2,2,1,263.362,8.368879,329.3258,2.450133,0
2.550364,744.3893,2,2,1,263.362,8.368879,329.3258,2.451671,0
2.550043,744.3893,2,2,1,263.362,8.368879,329.3258,2.450389,0
2.547161,744.4678,2,2,1,263.362,8.368879,329.3258,2.449108,0
2.54684,744.7426,2,2,1,263.362,8.368879,329.3258,2.451671,0
2.542036,744.5071,2,2,1,263.362,8.368879,329.3258,2.451927,0
2.545239,744.35,2,2,1,263.362,8.368879,329.2745,2.451927,0
2.551324,744.1931,2,2,1,263.362,8.368879,329.2745,2.451927,0
2.551324,744.1931,2,2,1,263.362,8.368879,329.2745,2.451927,0
2.551324,744.3108,2,2,1,263.362,8.368879,329.2745,2.451927,0
2.547481,743.7612,2,2,1,263.362,8.368879,329.2745,2.453337,0
2.549723,743.8005,2,2,1,263.362,8.368879,329.2745,2.453337,0
2.550364,743.4865,2,2,1,263.362,8.368879,329.2745,2.453337,0
2.555168,743.1332,2,2,1,263.362,8.368879,329.2745,2.45244,0
2.555168,743.3687,2,2,1,263.362,8.36952,329.2745,2.452055,0
2.555168,743.408,2,2,1,263.362,8.370481,329.2745,2.451799,0
2.550043,743.408,2,2,1,263.362,8.371122,329.2745,2.451799,0
2.550043,743.1725,2,2,1,263.362,8.371122,329.2745,2.451799,0
2.548762,742.7407,2,2,1,263.362,8.371122,329.2745,2.451799,0
2.548442,742.7014,2,2,1,263.362,8.371122,329.2745,2.448851,0
2.548442,742.937,2,2,1,263.362,8.371122,329.2745,2.448595,0
2.548442,742.7014,2,2,1,263.362,8.371122,329.2745,2.448467,0
2.54684,742.7014,2,2,1,263.362,8.371122,329.2745,2.448467,0
2.54684,742.8192,2,2,1,263.362,8.371122,329.2745,2.448467,0
2.552926,743.0154,2,2,1,263.362,8.371122,329.2745,2.448467,0
2.555488,742.8977,2,2,1,263.362,8.371122,329.2745,2.448467,0
2.555488,742.7407,2,2,1,263.362,8.369841,329.2745,2.448467,0
2.555488,742.3874,2,2,1,263.362,8.368879,329.2745,2.448467,0
2.555488,742.3089,2,2,1,263.362,8.368879,329.2745,2.451927,0
2.555488,742.2304,2,2,1,263.362,8.368879,329.2745,2.453209,0
2.555488,742.1519,2,2,1,263.362,8.368879,329.2745,2.453209,0
2.555488,742.1912,2,2,1,263.362,8.368879,329.2745,2.455131,0
2.554527,742.1519,2,2,1,263.362,8.368879,329.2745,2.456156,0
2.551965,742.1127,2,2,1,263.362,8.368879,329.2745,2.456156,0
2.551645,742.3089,2,2,1,263.362,8.368879,329.2745,2.456156,0
2.551645,742.2304,2,2,1,263.362,8.368879,329.2745,2.456156,0
2.553246,742.5837,2,2,1,263.362,8.368879,329.4027,2.451671,0
2.556769,742.3481,2,2,1,263.362,8.368879,329.4283,2.450517,0
2.556769,742.3874,2,2,1,263.362,8.368879,329.4283,2.449877,0
2.556769,742.3874,2,2,1,263.362,8.368879,329.4283,2.450646,0
2.556769,742.3874,2,2,1,263.362,8.368879,329.4283,2.452055,0
2.551965,742.3089,2,2,1,263.362,8.368879,329.4283,2.452055,0
2.551965,742.8192,2,2,1,263.362,8.368879,329.4283,2.449108,0
2.551965,743.1725,2,2,1,263.362,8.368879,329.4283,2.449108,0
2.551965,743.0939,2,2,1,263.362,8.368879,329.4283,2.452312,0
2.555168,743.2902,2,2,1,263.362,8.368879,329.4283,2.452312,0
2.555168,743.5258,2,2,1,263.362,8.368879,329.4283,2.452312,0
2.555168,743.6042,2,2,1,263.362,8.368879,329.2745,2.451799,0
2.555168,743.7612,2,2,1,263.362,8.365035,329.2745,2.449236,0
2.561253,743.4865,2,2,1,263.362,8.365035,329.2745,2.449236,0
2.561253,743.879,2,2,1,263.362,8.366636,329.2745,2.449236,0
2.557089,744.1538,2,2,1,263.362,8.366636,329.2745,2.449236,0
2.554527,743.879,2,2,1,263.362,8.366636,329.2745,2.453209,0
2.554527,743.9968,2,2,1,263.362,8.366636,329.2745,2.453209,0
2.551324,744.6641,2,2,1,263.362,8.366636,329.2745,2.453209,0
2.550364,744.6641,2,2,1,263.362,8.366636,329.2745,2.453978,0
2.547161,745.1351,2,2,1,263.362,8.366636,329.2745,2.453978,0
2.54684,745.1351,2,2,1,263.362,8.366636,329.2745,2.453978,0
2.54684,745.0566,2,2,1,263.362,8.368879,329.2745,2.453978,0
2.554527,745.5669,2,2,1,263.362,8.36952,329.2745,2.453978,0
2.555488,745.5276,2,2,1,263.362,8.36952,329.2745,2.453978,0
2.555488,745.4492,2,2,1,263.362,8.36952,329.2745,2.453978,0
2.555488,745.4884,2,2,1,263.362,8.36952,329.2745,2.452952,0
2.552926,745.7631,2,2,1,263.362,8.36952,329.2745,2.452952,0
2.550364,745.7631,2,2,1,263.362,8.36952,329.2745,2.452952,0
2.548121,745.9202,2,2,1,263.362,8.36952,329.2745,2.452952,0
2.54684,745.6846,2,2,1,263.362,8.36952,329.2745,2.451799,0
2.544919,745.7239,2,2,1,263.362,8.36952,329.2745,2.451799,0
2.543638,745.6846,2,2,1,263.362,8.36952,329.2745,2.451799,0
2.542036,745.4492,2,2,1,263.362,8.36952,329.2745,2.451799,0
2.545559,745.1744,2,2,1,263.362,8.36952,329.2745,2.451799,0
2.550364,745.0566,2,2,1,263.362,8.36952,329.172,2.450005,0
2.551645,744.8996,2,2,1,263.362,8.36952,329.172,2.448851,0
2.551645,744.7426,2,2,1,263.362,8.36952,329.172,2.448851,0
2.551645,745.1744,2,2,1,263.362,8.36952,329.172,2.448851,0
2.547481,745.0958,2,2,1,263.362,8.36952,329.172,2.448851,0
2.547481,745.0958,2,2,1,263.362,8.36952,329.172,2.448851,0
2.547481,745.0566,2,2,1,263.362,8.36952,329.172,2.448851,0
2.543638,745.0958,2,2,1,263.362,8.36952,329.172,2.450389,0
2.543638,745.4492,2,2,1,263.362,8.36952,329.172,2.450774,0
2.543638,745.1744,2,2,1,263.362,8.36952,329.172,2.453978,0
2.543638,745.7239,2,2,1,263.362,8.36952,329.172,2.453978,0
2.543638,746.0379,2,2,1,263.362,8.36952,329.172,2.455131,0
2.551324,746.1165,2,2,1,263.362,8.36952,329.172,2.455131,0
2.552285,746.2734,2,2,1,263.362,8.36952,329.172,2.455131,0
2.552285,746.666,2,2,1,263.362,8.36952,329.172,2.455131,0
2.552285,746.8622,2,2,1,263.362,8.36952,329.172,2.455131,0
2.552285,746.7052,2,2,1,263.362,8.36952,329.172,2.455131,0
2.545559,747.4903,2,2,1,263.362,8.36952,329.172,2.453978,0
2.540115,747.8043,2,2,1,263.362,8.36952,329.172,2.45308,0
2.540115,747.9221,2,2,1,263.362,8.369841,329.172,2.45308,0
2.540115,747.4903,2,2,1,263.362,8.369841,329.172,2.45308,0
2.540115,747.4117,2,2,1,263.362,8.369841,329.172,2.45308,0
2.543638,747.451,2,2,1,263.362,8.369841,329.172,2.454875,0
2.543638,747.0585,2,2,1,263.362,8.369841,329.172,2.455003,0
2.548762,746.6267,2,2,1,263.362,8.369841,329.172,2.453593,0
2.548762,747.0192,2,2,1,263.362,8.369841,329.172,2.453593,0
2.553886,746.9015,2,2,1,263.362,8.369841,329.172,2.453593,0
2.553886,746.666,2,2,1,263.362,8.369841,329.172,2.453593,0
2.553566,746.7052,2,2,1,263.362,8.369841,329.172,2.453593,0
2.54684,746.9407,2,2,1,263.362,8.369841,329.172,2.454618,0
2.54684,746.3127,2,2,1,263.362,8.369841,329.172,2.455772,0
2.551645,746.2342,2,2,1,263.362,8.369841,329.172,2.455772,0
2.551645,745.7239,2,2,1,263.362,8.369841,329.172,2.453978,0
2.547481,745.5276,2,2,1,263.362,8.369841,329.172,2.453209,0
2.547481,744.8996,2,2,1,263.362,8.369841,329.2489,2.451927,0
2.547481,744.3893,2,2,1,263.362,8.369841,329.2489,2.451927,0
2.552285,744.1931,2,2,1,263.362,8.369841,329.2489,2.451927,0
2.552285,744.1146,2,2,1,263.362,8.369841,329.2489,2.451927,0
2.548442,743.7612,2,2,1,263.362,8.369841,329.2489,2.449108,0
2.541075,743.722,2,2,1,263.362,8.369841,329.2489,2.449108,0
2.541075,743.7612,2,2,1,263.362,8.369841,329.2489,2.449108,0
2.552285,743.3687,2,2,1,263.362,8.369841,329.2489,2.449108,0
2.552285,742.9762,2,2,1,263.362,8.369841,329.2489,2.45244,0
2.552285,742.937,2,2,1,263.362,8.369841,329.2489,2.453593,0
2.552285,743.2117,2,2,1,263.362,8.369841,329.2489,2.453593,0
2.550684,743.2902,2,2,1,263.362,8.369841,329.1207,2.452568,0
2.550684,743.2117,2,2,1,263.362,8.369841,329.1207,2.452568,0
2.554847,743.8005,2,2,1,263.1697,8.369841,329.1207,2.452568,0
2.556129,743.722,2,2,1,263.1697,8.369841,329.1207,2.454362,0
2.556129,743.7612,2,2,1,263.1697,8.369841,329.1207,2.454875,0
2.552285,744.3893,2,2,1,263.1697,8.369841,329.1207,2.454875,0
2.550364,744.7819,2,2,1,263.1697,8.369841,329.1207,2.454875,0
2.54684,744.9388,2,2,1,263.4261,8.369841,329.1207,2.454875,0
2.54684,745.1351,2,2,1,263.4261,8.369841,329.1207,2.454875,0
2.54684,745.2529,2,2,1,263.4261,8.369841,329.1207,2.454875,0
2.54684,745.5669,2,2,1,263.4261,8.369841,329.1207,2.454875,0
2.54684,745.7239,2,2,1,263.4261,8.369841,329.1207,2.454875,0
2.54684,745.9202,2,2,1,263.4261,8.369841,329.1207,2.454875,0
2.54684,745.7239,2,2,1,263.4261,8.369841,329.1207,2.452952,0
2.54684,745.8417,2,2,1,263.4261,8.367918,329.1207,2.452952,0
2.551645,745.8417,2,2,1,263.4261,8.367598,329.1207,2.452952,0
2.551645,746.3127,2,2,1,263.4261,8.367598,329.1207,2.452312,0
2.551645,746.3519,2,2,1,263.362,8.367598,329.1207,2.452312,0
2.548121,746.5482,2,2,1,263.2979,8.367598,329.2489,2.452312,0
2.548121,746.4697,2,2,1,263.2979,8.367598,329.2489,2.452312,0
2.548121,746.1165,2,2,1,263.2979,8.367598,329.2489,2.452312,0
2.548121,746.2342,2,2,1,263.2979,8.367598,329.2489,2.450517,0
2.553886,746.2734,2,2,1,263.2979,8.367598,329.2489,2.449877,0
2.558691,746.5482,2,2,1,263.2979,8.36952,329.2489,2.448723,0
2.558691,746.0379,2,2,1,263.2979,8.36952,329.2489,2.448723,0
2.563174,746.0771,2,2,1,263.2979,8.369841,329.2489,2.448723,0
2.563174,745.9202,2,2,1,263.2979,8.369841,329.2489,2.448723,0
2.563174,745.6454,2,2,1,263.2979,8.369841,329.2489,2.448723,0
2.554527,745.6454,2,2,1,263.2979,8.369841,329.2489,2.448723,0
2.553566,746.0771,2,2,1,263.2979,8.369841,329.2489,2.448723,0
2.552926,746.4304,2,2,1,263.2979,8.369841,329.2489,2.448723,0
